Iteration,ACS_time,ACS_dist,Elitist_time,Elitist_dist,MaxMin_time,MaxMin_dist
1,0.00544285774230957,2098.9808346172117,0.005470991134643555,2098.9808346172117,0.005811929702758789,2098.9808346172117
1,0.0051288604736328125,2219.391905415162,0.004992961883544922,2219.3919054151615,0.00522923469543457,2219.3919054151615
1,0.0049517154693603516,2148.078294899106,0.005048036575317383,2188.2707159402635,0.004988908767700195,2188.2707159402635
1,0.005012035369873047,1980.4079698560354,0.0050580501556396484,1980.4079698560354,0.005008220672607422,1980.4079698560354
1,0.004714012145996094,2332.7980338631687,0.00486302375793457,2332.7980338631687,0.004717826843261719,2332.7980338631687
1,0.0049288272857666016,2211.441022295488,0.004914283752441406,2211.4410222954875,0.004917144775390625,2211.4410222954875
1,0.0047910213470458984,2074.8690257703515,0.0048410892486572266,2074.8690257703515,0.004928112030029297,2074.8690257703515
1,0.004899740219116211,2231.9897396041556,0.0052568912506103516,2231.9897396041556,0.004968166351318359,2231.9897396041556
1,0.004904270172119141,2663.076173906416,0.005075931549072266,2653.336866490417,0.00487208366394043,2653.336866490417
1,0.004848003387451172,2412.589730797484,0.0048961639404296875,2412.5897307974847,0.004789829254150391,2412.5897307974838
1,0.004868268966674805,2270.7875524343326,0.004899024963378906,2357.2546714741093,0.004853010177612305,2357.254671474109
1,0.005056142807006836,2252.221926121421,0.0049610137939453125,2252.221926121421,0.005002021789550781,2252.221926121421
1,0.004886150360107422,2286.2598509482455,0.0049631595611572266,2286.2598509482455,0.004911899566650391,2286.2598509482455
1,0.005157947540283203,1838.0396073567817,0.005246877670288086,1838.0396073567813,0.0050661563873291016,1838.0396073567813
1,0.004969120025634766,2329.394827226742,0.0054438114166259766,2329.394827226742,0.004971981048583984,2329.394827226742
1,0.005177021026611328,2140.1624389082626,0.005056142807006836,2140.1624389082626,0.005051136016845703,2140.1624389082626
1,0.005017280578613281,2077.7449828356835,0.005011081695556641,2115.022457115601,0.00496983528137207,2124.6977208951266
1,0.00509190559387207,1973.6284603710076,0.0049898624420166016,1973.6284603710076,0.0050928592681884766,1973.6284603710076
1,0.0048258304595947266,2581.6375193726344,0.005017995834350586,2581.6375193726344,0.00490117073059082,2581.6375193726344
1,0.0050029754638671875,2799.197754915456,0.0050318241119384766,2754.442410379964,0.005023956298828125,2796.2393484465474
2,0.020705699920654297,3481.6871188193395,0.020076990127563477,3464.122519190984,0.020686864852905273,3326.727110312395
2,0.019637107849121094,3416.843071926407,0.021333932876586914,3680.633935029235,0.022309303283691406,3127.1651096203123
2,0.022188663482666016,3486.300722017578,0.020674705505371094,3342.9495282918006,0.02012920379638672,3278.9343043998265
2,0.020322084426879883,3654.9234194004316,0.020231246948242188,3547.3339012872066,0.02171921730041504,3386.9074054427483
2,0.022005081176757812,3652.3205261750973,0.020327091217041016,3650.563063855341,0.020713090896606445,3496.13189152584
2,0.01946425437927246,2824.4365681191007,0.019753217697143555,2900.8169976546833,0.019848346710205078,2775.841901891403
2,0.02037787437438965,3013.1971522351378,0.020022153854370117,3096.461012005837,0.020398855209350586,2867.1234029829857
2,0.020157814025878906,3112.783826136257,0.020061016082763672,3042.0895106202947,0.021162033081054688,3085.520800087994
2,0.01995992660522461,3530.314696140489,0.019796133041381836,3444.0477207362696,0.020000219345092773,3294.994187983114
2,0.01987290382385254,3827.4652665233807,0.019745826721191406,4171.633905336078,0.019704818725585938,3661.4972877291257
2,0.01959395408630371,3146.497694632762,0.019507884979248047,3105.7342793130993,0.019969940185546875,2936.42567611481
2,0.01970815658569336,3338.1410919735217,0.01986408233642578,3105.2512467554093,0.01978278160095215,3122.8468980879525
2,0.02023601531982422,3098.6824793047444,0.020069122314453125,3279.2048609377102,0.019710779190063477,2974.694561570991
2,0.020103931427001953,3533.4912407710335,0.020646095275878906,3613.8012417626105,0.020195960998535156,3383.2063454055533
2,0.020186901092529297,3481.4267237151676,0.019900798797607422,3649.22614821918,0.020048141479492188,3274.021599476148
2,0.019743919372558594,3361.4739366079825,0.020076990127563477,3148.9620371410647,0.020042896270751953,2884.7652463377262
2,0.021690845489501953,3127.4983385449077,0.021784067153930664,3010.0265188604194,0.021043062210083008,2829.9894848707913
2,0.020347118377685547,3002.4074883692665,0.02016305923461914,2996.8861486026653,0.019995927810668945,2894.286543705978
2,0.019737958908081055,2936.5544875574965,0.02029109001159668,2917.013550220221,0.01986408233642578,2647.2016953861416
2,0.020221948623657227,3487.9449707584604,0.020210981369018555,3745.205539403276,0.020069122314453125,3321.1195729475603
3,0.04732799530029297,4737.046784812224,0.04721379280090332,4354.580241886871,0.04745173454284668,3904.836970105816
3,0.047524213790893555,3937.321105606157,0.0475611686706543,4377.515808172494,0.04790997505187988,3854.3726574118878
3,0.04695773124694824,3629.598340828497,0.046630859375,4030.3412727003943,0.046727895736694336,3516.865116210874
3,0.04779219627380371,4162.709464379864,0.04778695106506348,4030.555315002518,0.04753994941711426,3714.2841967343597
3,0.04740285873413086,3555.104106651985,0.04700183868408203,3511.5060555391296,0.04742002487182617,3279.3513975233577
3,0.04653000831604004,4429.7014738738535,0.04607272148132324,4759.327952228997,0.04704904556274414,4154.347550523084
3,0.04689908027648926,3955.712610205463,0.046540021896362305,3961.8051306231937,0.046835899353027344,3507.7377702648923
3,0.04705405235290527,4786.660110934094,0.04728293418884277,4655.197139445717,0.0469210147857666,4093.421368645053
3,0.04735708236694336,4503.719704005207,0.04750704765319824,4678.016115248653,0.04787087440490723,3949.549128682212
3,0.04703688621520996,5178.906324655499,0.047075748443603516,5024.96224438641,0.04725503921508789,4638.321074086001
3,0.047904014587402344,4254.307065855686,0.04657602310180664,3991.173983696091,0.047428131103515625,3983.580112678044
3,0.04742598533630371,4227.088188743396,0.0468902587890625,4343.561236311041,0.04682278633117676,3792.0507385079536
3,0.06240272521972656,3651.5448071004394,0.04702901840209961,4032.000910020933,0.047403812408447266,3253.6076277907046
3,0.04723978042602539,3877.1658372853053,0.04707789421081543,4163.341852288097,0.04692983627319336,3791.5904846994194
3,0.046838998794555664,4264.950611752036,0.04646801948547363,4416.180424073369,0.04688692092895508,3825.08155907935
3,0.04746580123901367,4545.609002263502,0.0473332405090332,4365.86907637017,0.0476689338684082,3794.085106996996
3,0.04682612419128418,4983.896384658787,0.04660677909851074,4906.930494012116,0.046994924545288086,4024.8786541322215
3,0.04735112190246582,3839.1515086430413,0.04733014106750488,3710.4056546999614,0.04736614227294922,3346.197495590887
3,0.04709577560424805,4305.543246807991,0.04726409912109375,4610.632962781285,0.04724907875061035,3961.383548553048
3,0.04748797416687012,4433.863528683021,0.0471959114074707,4138.6471522761585,0.04727602005004883,3930.2689984755816
4,0.08981800079345703,5160.974476366583,0.0894320011138916,4769.1679513985455,0.08916306495666504,4287.540083862132
4,0.08936595916748047,5110.822648353258,0.0892479419708252,4844.629307639084,0.09001898765563965,4278.422418952635
4,0.08799099922180176,5643.374937868983,0.08846688270568848,5417.9226854302315,0.08883285522460938,4822.784163738294
4,0.08787393569946289,4754.225233805627,0.08805584907531738,4913.908301119655,0.08885931968688965,4530.887379190684
4,0.08877277374267578,5425.943011154415,0.08873414993286133,5282.789069032984,0.08876895904541016,4573.101535146281
4,0.08944296836853027,5416.466381206827,0.08886885643005371,4837.517566764063,0.08942699432373047,4593.288852117279
4,0.0906229019165039,5843.276795698748,0.08982586860656738,5570.55542990589,0.08999013900756836,5238.37436317754
4,0.08829116821289062,4880.083519817662,0.08805084228515625,4777.043101501562,0.08838915824890137,4356.97934508135
4,0.08892226219177246,4781.17651189832,0.08802914619445801,4905.466387617193,0.0887899398803711,4264.903504622945
4,0.08894515037536621,4950.475111550884,0.08884191513061523,4906.749373424833,0.08953499794006348,4154.503430978491
4,0.08818793296813965,5601.80569975049,0.0881490707397461,5171.540002776785,0.08887195587158203,4612.06091659948
4,0.08740711212158203,5083.568890251453,0.08768510818481445,5118.154724835697,0.08867883682250977,4350.846797416009
4,0.08874773979187012,5410.100451173798,0.08862900733947754,5056.280925883941,0.08966994285583496,4482.612140717804
4,0.08922290802001953,5966.482563686079,0.08893108367919922,5982.2772294414,0.09133100509643555,5250.269862064664
4,0.09495306015014648,5800.5169801343045,0.09373784065246582,6118.261497201994,0.10783672332763672,4891.593488740889
4,0.09049320220947266,5468.6622088896365,0.09130716323852539,5251.822997207607,0.09021806716918945,4367.3561645907475
4,0.09046816825866699,5348.260713316806,0.09254193305969238,5263.566586755388,0.09178590774536133,4768.983395788279
4,0.09011030197143555,5940.703924626137,0.09011387825012207,5984.15921118474,0.09075713157653809,4769.0783892240715
4,0.08923530578613281,5020.075614873227,0.08882808685302734,4882.009271753766,0.0899360179901123,3890.7480244376598
4,0.09000873565673828,5987.965940050963,0.08896899223327637,6108.143641485258,0.0892491340637207,5073.011979160099
5,0.14930105209350586,7012.9680250065485,0.14769482612609863,6998.859658810081,0.1478557586669922,5548.816651632256
5,0.14725089073181152,6595.209569203234,0.14701390266418457,6254.033313584662,0.15080976486206055,5229.8596600993305
5,0.14785194396972656,5983.707594884177,0.14777112007141113,6361.622934105922,0.14800095558166504,5398.785263007627
5,0.14664101600646973,6287.266547616113,0.14566493034362793,6431.0027938696185,0.14741206169128418,5517.316084113698
5,0.14783096313476562,6362.703533445038,0.14693617820739746,6218.5157625903375,0.14862704277038574,5252.397513552044
5,0.14677691459655762,6128.486395180362,0.14624619483947754,5938.343803120006,0.14751577377319336,5191.532974506405
5,0.14660191535949707,6247.534807613818,0.1463460922241211,5892.59851056609,0.14742517471313477,5344.373484417055
5,0.14654898643493652,6630.684071237011,0.14625000953674316,6450.461536490418,0.14741206169128418,5234.623083043917
5,0.14682888984680176,5983.332052102257,0.1468486785888672,6027.835196925509,0.1470952033996582,5044.385789638627
5,0.14804577827453613,6277.79697320414,0.14744305610656738,6112.3236430860825,0.14850091934204102,5182.066957935207
5,0.14792180061340332,5959.531768323497,0.14760398864746094,5808.792084076283,0.14907217025756836,5200.847858019949
5,0.14614415168762207,6082.794365209941,0.14551138877868652,6081.098963529036,0.14757084846496582,4886.3938400730685
5,0.1470787525177002,6197.845618612185,0.1461470127105713,6404.683108411975,0.1480879783630371,5519.899252756187
5,0.14788198471069336,6763.046913481045,0.14641094207763672,6858.163206439551,0.1474919319152832,5514.196142284062
5,0.14687108993530273,6944.618884713849,0.14597296714782715,6408.75844064032,0.14725303649902344,5836.039506369403
5,0.14733076095581055,5469.375786612468,0.14710402488708496,5206.272668971587,0.1477670669555664,4995.474460487054
5,0.1463327407836914,5792.770391574063,0.14624691009521484,6406.5805999168315,0.1473381519317627,5253.863940988148
5,0.1473708152770996,5845.569971267897,0.14775800704956055,5712.317094033676,0.14777612686157227,5228.844801762593
5,0.14759302139282227,6047.339382827422,0.14728498458862305,5911.951246818027,0.14874601364135742,4816.463646188182
5,0.14769411087036133,6392.447305968535,0.14722108840942383,6646.013660565613,0.1592419147491455,5354.595268881437
6,0.2246081829071045,7636.414132325932,0.22301983833312988,7660.294174671915,0.22592687606811523,6153.636385867746
6,0.2249152660369873,7087.438448949874,0.22518610954284668,6654.4042222028775,0.226701021194458,5659.291983206013
6,0.22361087799072266,7184.583492397791,0.22319889068603516,7136.660664758046,0.22722697257995605,6317.843505433442
6,0.22316908836364746,6726.345680151857,0.22241687774658203,7013.251449438808,0.22442960739135742,5828.399682528295
6,0.2237381935119629,6667.347963818418,0.2229013442993164,7099.339344401588,0.22498321533203125,5783.558003563128
6,0.22189021110534668,7210.936952174801,0.22224712371826172,7210.497689053121,0.22466039657592773,5904.676374839615
6,0.22935867309570312,7334.959244669728,0.22293996810913086,6826.694987017112,0.22490596771240234,5642.2903775096565
6,0.22242283821105957,7228.6927035415665,0.2218620777130127,7464.33394690246,0.2237529754638672,5743.824977344762
6,0.22333693504333496,6883.437886879078,0.2228260040283203,6814.670149964302,0.22519803047180176,5968.715101171317
6,0.22367024421691895,7254.322332644739,0.22363615036010742,7335.975289117767,0.2305920124053955,6198.079156085274
6,0.23192906379699707,7088.417087710022,0.22790098190307617,7383.77481392807,0.2307300567626953,6470.78223129668
6,0.22785472869873047,7041.431379215872,0.2249741554260254,6505.59462885818,0.2280120849609375,5305.253166774258
6,0.22797513008117676,7370.949851928075,0.2420668601989746,6506.0643791217535,0.22594904899597168,5899.937191838481
6,0.2247617244720459,7253.518231909426,0.22398591041564941,7307.116535435121,0.22559022903442383,5953.83298544084
6,0.22398614883422852,7389.133028982756,0.22997498512268066,7022.906166471963,0.22766613960266113,6278.763993360828
6,0.2278001308441162,6047.272378227247,0.22672200202941895,6087.074054329156,0.2270500659942627,5398.686105648676
6,0.22766995429992676,7220.7736191844115,0.22576570510864258,7375.7317857901335,0.2285780906677246,5711.921931358439
6,0.22631621360778809,6058.66178873173,0.22617888450622559,6456.84741543649,0.2263202667236328,5598.3420911516205
6,0.2277369499206543,7280.230851334801,0.22707414627075195,6895.09236139301,0.22647714614868164,5771.649075989169
6,0.2258927822113037,7044.920101512875,0.22427892684936523,7155.9928508973,0.2256629467010498,5678.573067833874
7,0.324263334274292,6882.493960025571,0.32410383224487305,6833.023725146367,0.32431912422180176,6086.370721633058
7,0.31939101219177246,7959.321693053233,0.3194139003753662,8188.994014935826,0.32495808601379395,5635.668361321523
7,0.3216121196746826,7928.479051324543,0.32557177543640137,7930.376228818872,0.3273448944091797,6582.89142783152
7,0.3259451389312744,7853.383911038195,0.34243106842041016,8316.93769325486,0.3261868953704834,6724.6250374887095
7,0.3276982307434082,6916.977094514739,0.32493114471435547,7203.074146293273,0.32789111137390137,5665.70848744848
7,0.32673001289367676,7054.386640146677,0.3238861560821533,8115.587314047542,0.3279540538787842,6252.964834110863
7,0.32659196853637695,8102.2154517894,0.32638096809387207,7577.269756849862,0.32503819465637207,6280.590970057784
7,0.3227381706237793,8474.45939827948,0.32563304901123047,8121.291328600002,0.3261871337890625,6787.2038497422445
7,0.3274819850921631,8192.649012858026,0.32859182357788086,8285.244436025681,0.3256382942199707,7056.220417266747
7,0.32099103927612305,8020.738072290259,0.3217599391937256,8131.614406865125,0.32541728019714355,6647.496624611545
7,0.3224458694458008,7412.432616988182,0.32582926750183105,7711.647624772393,0.3267672061920166,5877.47564774734
7,0.32360100746154785,7855.506512925346,0.323270320892334,8450.036198932088,0.32619524002075195,6348.22918558564
7,0.3242959976196289,8012.8041877892765,0.322498083114624,7563.176583941372,0.3246757984161377,6105.499657628583
7,0.32834887504577637,8006.688185687298,0.32284069061279297,8025.41996591603,0.3234989643096924,6529.683435942575
7,0.323087215423584,8118.809521158046,0.32228684425354004,7874.820065692527,0.3253970146179199,6749.661545002128
7,0.3219788074493408,8585.442349340905,0.3205561637878418,8199.707359294656,0.33852314949035645,6922.7587967977815
7,0.323883056640625,7247.431899570354,0.32324886322021484,7538.8020401338035,0.3261890411376953,5777.725388167199
7,0.3226461410522461,7399.053559295604,0.3220481872558594,7234.62240403049,0.3253917694091797,6505.814333622073
7,0.322324275970459,7992.752794021523,0.3208918571472168,8080.224843080475,0.3261749744415283,6375.969591329926
7,0.33249998092651367,8442.64722546435,0.3247220516204834,8349.001233424295,0.3271050453186035,6928.3829248656475
8,0.4689443111419678,9038.542561724034,0.4788649082183838,8556.644381558639,0.4770369529724121,7072.010241073925
8,0.49694395065307617,8544.523157515168,0.4518430233001709,8340.713862641003,0.4559469223022461,7341.530191266553
8,0.46385693550109863,8715.075362494188,0.4595921039581299,8483.071987908032,0.4425160884857178,6988.278037119175
8,0.44588375091552734,8564.218063357417,0.438784122467041,8776.994391956636,0.44200921058654785,7305.008844255793
8,0.44002199172973633,8523.48029864187,0.4386589527130127,8398.420864771062,0.44246602058410645,7169.65027544067
8,0.440187931060791,8927.056205311179,0.4414052963256836,8881.355674396254,0.4428248405456543,6543.573113501961
8,0.43715882301330566,8208.003525191172,0.4363861083984375,8888.88102954461,0.44066619873046875,7195.670863853684
8,0.44308972358703613,8596.344299172148,0.4413590431213379,8376.000938829431,0.44477367401123047,6761.0423639877035
8,0.4400970935821533,9243.344994953328,0.4390451908111572,9278.828388419508,0.44191598892211914,7278.855801104897
8,0.4613640308380127,8767.670178009503,0.43984293937683105,8907.51624655362,0.44267702102661133,6431.422551251196
8,0.44512295722961426,8801.160005039887,0.44245004653930664,8922.173914612487,0.44576263427734375,6756.978104281639
8,0.4694240093231201,8394.4753763001,0.43891096115112305,8291.203498962119,0.44324302673339844,6566.990073764071
8,0.44229793548583984,8442.03524795722,0.44058704376220703,7926.672038574622,0.44428324699401855,6858.756170817002
8,0.4407069683074951,8515.541441334602,0.4389519691467285,8356.545543625894,0.4428536891937256,6755.894395532607
8,0.44237780570983887,8503.084815962931,0.43956518173217773,8270.337940466523,0.4432060718536377,6955.327523823107
8,0.4399268627166748,9000.550538606663,0.44524192810058594,8725.899961934076,0.44286227226257324,7352.359776852512
8,0.439788818359375,9054.75426030554,0.4373810291290283,8508.740452952252,0.4493272304534912,7087.196895845832
8,0.4509880542755127,7910.603080969758,0.4456470012664795,8147.185889018076,0.45090293884277344,6601.96542730201
8,0.46858978271484375,8927.927112173831,0.44649219512939453,8819.179990044131,0.44942688941955566,7320.477934576572
8,0.4418461322784424,8339.02970781399,0.4486520290374756,8067.748020125922,0.4520261287689209,6494.109176544323
9,0.6175210475921631,9524.379131143827,0.5996890068054199,9171.919898898137,0.5993852615356445,7287.828310335532
9,0.5961489677429199,9130.2146863244,0.5923712253570557,9299.820241882697,0.5985510349273682,7609.971611943153
9,0.6822378635406494,9363.48063538547,0.617347002029419,9162.777093933031,0.6089339256286621,7358.585990502276
9,0.6014730930328369,9229.523716221443,0.6043241024017334,9319.790867258691,0.6063668727874756,7919.343022494208
9,0.6018552780151367,9327.365677691292,0.6222989559173584,8616.319388416161,0.6066527366638184,7385.740654253571
9,0.5976719856262207,9061.52981068354,0.5987069606781006,8939.796620751473,0.6049730777740479,7277.017264393423
9,0.5909771919250488,8901.155708398735,0.5848886966705322,9195.014158632952,0.5872941017150879,7385.347979557274
9,0.587913990020752,9452.632751173222,0.6150650978088379,9343.049037448345,0.6020200252532959,7037.593437409422
9,0.5909068584442139,9115.413781887739,0.5896100997924805,9429.425062592696,0.5935461521148682,7257.5985081503195
9,0.590752124786377,9679.174991700447,0.5895638465881348,9526.369857467205,0.5932872295379639,7207.336437864164
9,0.5879600048065186,9418.610322792378,0.6175391674041748,9679.423956872031,0.5943729877471924,7826.58863531961
9,0.6055569648742676,9531.909733792845,0.6272671222686768,9481.45067722396,0.6069419384002686,7619.961837352725
9,0.6245501041412354,9093.196290890428,0.5999569892883301,9503.318876292691,0.5940392017364502,7296.948029647775
9,0.587439775466919,10067.689813399971,0.5861639976501465,10267.60681192631,0.5959134101867676,7589.93049004535
9,0.5980308055877686,8551.051941507194,0.604619026184082,8924.528671927499,0.6008641719818115,6999.919517801156
9,0.5920009613037109,9589.132794666408,0.5875189304351807,9642.21284214683,0.5982489585876465,7202.648097186873
9,0.615386962890625,9182.417950945424,0.5903079509735107,9313.465089553409,0.731701135635376,7287.470596869018
9,0.5957028865814209,9861.082943301613,0.5952532291412354,9535.6508925904,0.6023988723754883,7092.196619694449
9,0.5987367630004883,8629.410206666098,0.5910921096801758,8703.699169957772,0.5972611904144287,7237.424268278926
9,0.6269490718841553,8862.270971014543,0.5881829261779785,9021.310353368779,0.6028008460998535,6787.239978611929
10,0.773017168045044,9379.03631249176,0.7880830764770508,10052.654651255227,0.7820417881011963,7496.532235810188
10,0.776993989944458,9966.803712234689,0.7785940170288086,9467.46348705848,0.8032679557800293,7968.3212523623715
10,0.7579529285430908,10147.513668592788,0.7685720920562744,10138.37531278283,0.7728672027587891,7690.653684486699
10,0.7677021026611328,9385.677585958912,0.7644679546356201,9346.552480387048,0.7734830379486084,8090.23695624714
10,0.7710168361663818,9784.812322270902,0.7723159790039062,9835.619377902012,0.7765779495239258,7596.519866679808
10,0.7598938941955566,9356.96532961395,0.775087833404541,10113.96970112299,0.7937929630279541,7903.639946865757
10,0.769507884979248,9315.544902478438,0.7588269710540771,9442.83973947565,0.7623639106750488,7765.323238344197
10,0.7683589458465576,10080.480150647274,0.7719643115997314,9642.354950522664,0.7722549438476562,7864.361251124558
10,0.794414758682251,9774.225884491294,0.7729737758636475,9376.410195329034,0.787337064743042,7427.23289302911
10,0.7685232162475586,9271.100169442756,0.7664518356323242,9686.042862244989,0.7694339752197266,7493.041638213685
10,0.7555558681488037,9451.113950013842,0.7534160614013672,9954.702519109342,0.7625491619110107,7809.855925520726
10,0.7586531639099121,10245.787570403942,0.7574210166931152,9697.092691061827,0.8011279106140137,7744.0200078883245
10,0.7696268558502197,10668.050908330151,0.7697439193725586,10705.1190620369,0.7604060173034668,8226.745103729614
10,0.760263204574585,10181.153563607148,0.7581000328063965,10649.216687723387,0.7617897987365723,7972.911378868887
10,0.7579247951507568,9688.220975982082,0.7536158561706543,9564.839010789832,0.7608890533447266,7949.55244537617
10,0.753695011138916,10401.511168365798,0.7541179656982422,9630.54964139246,0.7581970691680908,8484.745542053093
10,0.7633211612701416,10192.294611808371,0.7612662315368652,9593.339106668518,0.7657508850097656,7860.768393693979
10,0.7569160461425781,10195.604505346095,0.7564747333526611,10828.81721217817,0.7623720169067383,8250.44486711883
10,0.7753031253814697,10394.405844787834,0.7610630989074707,9872.718588655554,0.7647709846496582,8363.183510052804
10,0.7556889057159424,10575.248319546028,0.7524979114532471,10135.628268530323,0.7620117664337158,7957.8099263840595
